min,max,count,mean,year,month,type,index,lat,long
66.0,131.0,90,86.27777777777777,0s_e,ev,2.1_,2323,20.79936,73.32207
82.0,208.0,100,112.67,0s_e,ev,2.1_,2324,20.79936,73.40169
110.0,296.0,100,157.05,0s_e,ev,2.1_,2325,20.79936,73.48132
133.0,561.0,90,267.76666666666665,0s_e,ev,2.1_,2326,20.79936,73.56094
361.0,600.0,90,473.03333333333336,0s_e,ev,2.1_,2327,20.79936,73.72019
329.0,652.0,100,489.47,0s_e,ev,2.1_,2328,20.79936,73.79982
402.0,656.0,90,522.3666666666667,0s_e,ev,2.1_,2329,20.79936,73.87944
,,0,,0s_e,ev,2.1_,2330,20.71876,70.53519
,,0,,0s_e,ev,2.1_,2331,20.71876,70.61481
6.0,10.0,15,7.933333333333334,0s_e,ev,2.1_,2332,20.71876,70.69444
2.0,19.0,50,8.9,0s_e,ev,2.1_,2333,20.71876,70.77406
0.0,11.0,52,4.634615384615385,0s_e,ev,2.1_,2334,20.71876,70.85369
1.0,18.0,59,7.6440677966101696,0s_e,ev,2.1_,2335,20.71876,70.93331
3.0,19.0,26,8.538461538461538,0s_e,ev,2.1_,2336,20.71876,71.01294
4.0,16.0,12,8.333333333333334,0s_e,ev,2.1_,2337,20.71876,71.09256
,,0,,0s_e,ev,2.1_,2338,20.71876,71.17219
2.0,6.0,24,4.125,0s_e,ev,2.1_,2339,20.71876,72.84432
0.0,29.0,99,8.303030303030303,0s_e,ev,2.1_,2340,20.71876,72.92394
7.0,29.0,90,17.477777777777778,0s_e,ev,2.1_,2341,20.71876,73.00357
15.0,38.0,100,26.6,0s_e,ev,2.1_,2342,20.71876,73.08319
33.0,68.0,90,48.422222222222224,0s_e,ev,2.1_,2343,20.71876,73.16282
51.0,145.0,100,85.22,0s_e,ev,2.1_,2344,20.71876,73.24244
97.0,274.0,90,149.86666666666667,0s_e,ev,2.1_,2345,20.71876,73.32207
111.0,437.0,100,194.63,0s_e,ev,2.1_,2346,20.71876,73.40169
138.0,383.0,100,226.11,0s_e,ev,2.1_,2347,20.71876,73.48132
202.0,558.0,90,314.7111111111111,0s_e,ev,2.1_,2348,20.71876,73.56094
224.0,523.0,100,356.55,0s_e,ev,2.1_,2349,20.71876,73.64057
282.0,601.0,90,412.22222222222223,0s_e,ev,2.1_,2350,20.71876,73.72019
385.0,1007.0,100,634.64,0s_e,ev,2.1_,2351,20.71876,73.79982
2.0,5.0,5,4.2,0s_e,ev,2.1_,2352,20.63816,72.84432
1.0,20.0,87,9.862068965517242,0s_e,ev,2.1_,2353,20.63816,72.92394
18.0,35.0,81,25.62962962962963,0s_e,ev,2.1_,2354,20.63816,73.00357
26.0,52.0,90,38.522222222222226,0s_e,ev,2.1_,2355,20.63816,73.08319
41.0,104.0,81,63.407407407407405,0s_e,ev,2.1_,2356,20.63816,73.16282
69.0,201.0,90,124.0,0s_e,ev,2.1_,2357,20.63816,73.24244
136.0,336.0,81,210.80246913580248,0s_e,ev,2.1_,2358,20.63816,73.32207
172.0,492.0,90,265.8333333333333,0s_e,ev,2.1_,2359,20.63816,73.40169
249.0,556.0,90,357.1777777777778,0s_e,ev,2.1_,2360,20.63816,73.48132
249.0,621.0,81,408.82716049382714,0s_e,ev,2.1_,2361,20.63816,73.56094
272.0,588.0,90,405.9111111111111,0s_e,ev,2.1_,2362,20.63816,73.64057
,,0,,0s_e,ev,2.1_,2363,20.55756,72.84432
2.0,66.0,91,15.593406593406593,0s_e,ev,2.1_,2364,20.55756,72.92394
14.0,39.0,90,28.488888888888887,0s_e,ev,2.1_,2365,20.55756,73.00357
30.0,60.0,100,45.54,0s_e,ev,2.1_,2366,20.55756,73.08319
50.0,99.0,90,68.76666666666667,0s_e,ev,2.1_,2367,20.55756,73.16282
74.0,323.0,100,123.45,0s_e,ev,2.1_,2368,20.55756,73.24244
120.0,445.0,90,215.17777777777778,0s_e,ev,2.1_,2369,20.55756,73.32207
182.0,497.0,100,295.15,0s_e,ev,2.1_,2370,20.55756,73.40169
258.0,518.0,100,371.41,0s_e,ev,2.1_,2371,20.55756,73.48132
4.0,40.0,29,15.0,0s_e,ev,2.1_,2372,20.47696,72.84432
2.0,29.0,100,18.59,0s_e,ev,2.1_,2373,20.47696,72.92394
26.0,44.0,90,34.022222222222226,0s_e,ev,2.1_,2374,20.47696,73.00357
32.0,63.0,100,49.39,0s_e,ev,2.1_,2375,20.47696,73.08319
49.0,152.0,90,78.15555555555555,0s_e,ev,2.1_,2376,20.47696,73.16282
66.0,407.0,100,180.43,0s_e,ev,2.1_,2377,20.47696,73.24244
103.0,573.0,90,316.6222222222222,0s_e,ev,2.1_,2378,20.47696,73.32207
147.0,546.0,100,312.32,0s_e,ev,2.1_,2379,20.47696,73.40169
245.0,617.0,100,398.75,0s_e,ev,2.1_,2380,20.47696,73.48132
,,0,,0s_e,ev,2.1_,2381,20.39636,72.76469
2.0,56.0,62,13.548387096774194,0s_e,ev,2.1_,2382,20.39636,72.84432
15.0,30.0,90,22.344444444444445,0s_e,ev,2.1_,2383,20.39636,72.92394
22.0,43.0,81,30.246913580246915,0s_e,ev,2.1_,2384,20.39636,73.00357
34.0,124.0,90,57.955555555555556,0s_e,ev,2.1_,2385,20.39636,73.08319
66.0,205.0,81,113.85185185185185,0s_e,ev,2.1_,2386,20.39636,73.16282
75.0,352.0,90,182.82222222222222,0s_e,ev,2.1_,2387,20.39636,73.24244
111.0,512.0,81,242.53086419753086,0s_e,ev,2.1_,2388,20.39636,73.32207
,,0,,0s_e,ev,2.1_,2389,20.31576,72.68507
5.0,57.0,41,15.560975609756097,0s_e,ev,2.1_,2390,20.31576,72.76469
6.0,126.0,90,34.84444444444444,0s_e,ev,2.1_,2391,20.31576,72.84432
13.0,37.0,100,27.77,0s_e,ev,2.1_,2392,20.31576,72.92394
25.0,52.0,90,36.06666666666667,0s_e,ev,2.1_,2393,20.31576,73.00357
45.0,225.0,100,99.12,0s_e,ev,2.1_,2394,20.31576,73.08319
74.0,370.0,90,165.25555555555556,0s_e,ev,2.1_,2395,20.31576,73.16282
182.0,438.0,100,315.99,0s_e,ev,2.1_,2396,20.31576,73.24244
221.0,516.0,90,395.15555555555557,0s_e,ev,2.1_,2397,20.31576,73.32207
209.0,585.0,100,454.71,0s_e,ev,2.1_,2398,20.31576,73.40169
237.0,616.0,100,462.94,0s_e,ev,2.1_,2399,20.31576,73.48132
,,0,,0s_e,ev,2.1_,2400,20.23516,72.68507
2.0,41.0,73,12.0,0s_e,ev,2.1_,2401,20.23516,72.76469
14.0,72.0,90,31.988888888888887,0s_e,ev,2.1_,2402,20.23516,72.84432
27.0,82.0,100,40.08,0s_e,ev,2.1_,2403,20.23516,72.92394
32.0,108.0,90,52.65555555555556,0s_e,ev,2.1_,2404,20.23516,73.00357
46.0,265.0,100,116.11,0s_e,ev,2.1_,2405,20.23516,73.08319
83.0,378.0,90,212.86666666666667,0s_e,ev,2.1_,2406,20.23516,73.16282
105.0,514.0,100,289.34,0s_e,ev,2.1_,2407,20.23516,73.24244
125.0,510.0,90,280.2888888888889,0s_e,ev,2.1_,2408,20.23516,73.32207
153.0,525.0,100,317.05,0s_e,ev,2.1_,2409,20.23516,73.40169
222.0,601.0,100,448.95,0s_e,ev,2.1_,2410,20.23516,73.48132
,,0,,0s_e,ev,2.1_,2411,20.15456,72.68507
5.0,124.0,72,22.069444444444443,0s_e,ev,2.1_,2412,20.15456,72.76469
14.0,128.0,81,46.08641975308642,0s_e,ev,2.1_,2413,20.15456,72.84432
37.0,118.0,90,63.388888888888886,0s_e,ev,2.1_,2414,20.15456,72.92394
41.0,111.0,81,67.81481481481481,0s_e,ev,2.1_,2415,20.15456,73.00357
60.0,216.0,90,104.16666666666667,0s_e,ev,2.1_,2416,20.15456,73.08319
74.0,321.0,81,157.28395061728395,0s_e,ev,2.1_,2417,20.15456,73.16282
